# ITD District 3 NextXDSegI repair table - derived by corridors.repair_links, NOT hand-typed.
# generated: 2026-09-18 (ROADMAP Item 38, DESIGN_HISTORY Session 47)
# network: USA_Idaho_shapefile.zip, the 16105 segments of the ten District 3 counties
# rule: a candidate must start within radius_m of this segment's end, stay inside the
#   segment's own XDGroup (XD's carriageway key), carry the same cardinal Bearing, turn no
#   more than max_bearing_delta_deg at the junction (measured over bearing_probe_m of local
#   geometry, not the chord), and be the ONLY candidate that qualifies. Two candidates is an
#   ambiguity and stays a break. A link that leaves the subset is left alone: that is the edge
#   of the extract, not a defect.
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 16105
# n_null_next: 8499
# n_fill: 6090
# n_override: 66
# ambiguous_fill: 267
# ambiguous_override: 0
# skipped_off_subset: 96
# kind=fill: NextXDSegI was null - the network asserted nothing and this completes it.
# kind=override: NextXDSegI pointed OUT of the segment's own XDGroup (a ramp, a cross street,
#   a parallel facility of the same name) and is replaced by the same-carriageway continuation.
#   This class rewrites an assertion XD made and is the class to review: 66 rows.
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117625146,,117825874,fill,0.0,2.860422315744728,41305,W Columbia Rd,1.0
117629455,,117633947,fill,0.0,0.3779500161498959,42147,Kuna Rd,1.0
117632437,,117790216,fill,9.686321444584737e-08,0.14375198334840888,42202,S Yorktown Way,1.0
117633928,,484366621,fill,0.0,20.1596220050003,42230,W Cesar Chavez Ln,1.0
117634033,,117884610,fill,7.474384429445537e-07,8.753369697033975,40314,E Lake Forest Dr,1.065
117634076,,117584676,fill,0.09215510679204046,0.8614352341322729,41427,Smeed Pkwy,1.0
117634377,,117785681,fill,1.862645149230957e-09,0.3850155680668763,42241,S Euclid Ave,1.0
117635225,,117881661,fill,0.0,0.2117599937515422,42252,W Clark St,1.0
117635570,,117579673,fill,0.0,0.8417644670385016,41357,S Phillippi St,1.0
117635597,,118052789,fill,0.01565763735367013,0.4066927944874692,42262,Hatch Ln,1.0
117635623,,119703235,fill,1.292619894103392e-06,10.584802613981083,42263,N 3rd St E,1.0
117639098,,117885006,fill,4.244505585700543e-06,0.21588902040434732,40314,E Lake Forest Dr,1.065
117639139,,117921800,fill,0.0,17.865170868435627,41093,,1.0
117639384,,117954542,fill,2.7707472686946404e-07,0.28535069302265015,42330,W Taft St,1.0
117639924,,117768758,fill,3.082438551312932e-07,0.10378657646629108,42345,Adams St,1.061
117640576,,118010492,fill,3.073364496231079e-08,0.07121244455868236,41224,Homedale Rd,1.0
117640666,,117576226,fill,5.654568292265323e-07,0.045382886776650366,41305,W Columbia Rd,1.051
117641757,,474859462,fill,9.313225746154785e-10,0.45729105832936057,41291,Fargo Rd,1.0
117643689,,117915191,fill,0.0,0.30761446171106854,42019,Gunfighter Ave,1.0
117643969,,383864111,fill,0.0,0.0378067066780261,42417,S 18th Ave,1.0
117644109,,117708010,fill,0.0,0.08546783501145683,41904,N 10th St E,1.0
117644196,,117755644,fill,1.507692495863257e-06,0.008868493363394236,42426,N Robbins Rd,1.0
