# ITD District 4 NextXDSegI repair table - derived by corridors.repair_links
# district: 4
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 6087
# n_null_next: 2149
# n_fill: 1545
# n_override: 30
# ambiguous_fill: 32
# ambiguous_override: 0
# skipped_off_subset: 39
# crs: EPSG:32611
# route_junction rows (ROADMAP Item 51): extents.route_junction_repairs on ITD route
#   membership - where a route turns off INRIX's link (the link is null or leaves every
#   route the segment carries) onto a head nothing in the route links into, starting on
#   the segment's second half within 20 m, turning <= 120 deg, milepost-consistent where
#   both lie on one SHS line. These cross XDGroups, unlike fill/override.
# n_route_junction: 22
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117763242,,117606560,fill,0.3008394045588178,1.5196601112277222,41306,Filer Ave E,1.0
117763285,,383829196,fill,6.470220736968449e-09,0.1364282748916707,44820,E 3700 N,1.0
117764438,,117779232,fill,0.0,1.3773316816090642,40311,N Birch St,1.0
117764577,,117747610,fill,0.0,0.0053960259747327,44427,E Avenue D,1.0
117764584,,119732534,fill,1.0360963642597198e-08,0.0420880173212481,41079,W Avenue D,1.0
117764624,,117639020,fill,7.958733122505648e-06,6.763110846880068,42322,S Rail St E,1.0
117765719,,117979088,fill,1.568745935189735e-05,8.450759848156167,41436,Niagra Springs Grade Rd,1.0
117766694,,117595785,fill,0.0,0.0140350671196927,41583,N 2652 E,1.0
117767183,,118131245,fill,0.032442025286618,1.5641972180055743,42343,N 2600 E,1.0
117767186,,118045100,fill,0.0,0.1267853382776707,44937,E 3800 N,1.0
117768483,,117835138,fill,0.0040848791975052,1.160129138298828,42343,N 2600 E,1.0
117768902,,117785817,fill,8.697058264859733e-08,0.4178930277210497,45007,N College Rd W,1.0
117770790,,119314522,fill,0.0,0.0773526296239879,44937,E 3800 N,1.0
117771506,,118031772,fill,2.3290339186487903e-08,4.469958167140476,44901,S 2300 E,1.0
117772599,,117752231,fill,9.313225746154783e-10,0.1984361807514005,44553,Jefferson St,1.0
117774266,,484355114,fill,2.7175036812211525e-07,15.944367132709148,45130,Centennial Dr,1.0
117774513,,117979223,fill,5.967009246215726e-08,1.4609211093041663,43223,E 1010 S,1.0
117774744,,1058070154,fill,0.0,0.3816292458416797,45140,Washington St N,1.053
117774984,,119303505,fill,2.718864825120537e-08,1.114453477813413,42003,E 4000 N,1.0
117774987,,118045055,fill,2.7939677238464355e-09,1.134815227963486,42583,S 100 W,1.0
117776297,,484352453,fill,1.981250606431142e-08,0.2037050089993499,45171,W 100 S,1.0
117777054,,117845697,fill,2.492594184208721e-06,2.9730541366124044,40687,Warm Springs Rd,1.0
117779232,,117841275,fill,0.0,2.8599598145382004,40311,N Birch St,1.0
117783798,,117768483,fill,0.0,0.6830528264022178,42343,N 2600 E,1.0
117785705,,117737723,fill,0.0,0.1610752668728707,42484,Hiland Ave,1.0
117785716,,117976300,fill,0.0,0.2567850871517123,45411,Center Ave,1.0
117785810,,117772066,fill,0.0040824074014171,0.9322647998989736,42143,11th Ave N,1.0
117785817,,448720219,fill,8.911667023321912e-08,4.963267095090515,45007,N College Rd W,1.0
117785819,,118020862,fill,9.313225746154783e-10,0.1733723590034799,40177,N 3200 E,1.0
117786460,,384125308,fill,0.0,0.5773227775554233,45428,W 27th St,1.0
117789086,,118054721,fill,0.0,0.5013829221727519,42007,N 3600 E,1.0
117789428,,119904759,fill,0.0,2.05613458830328,45501,E 20 N,1.0
117792161,,428966479,fill,0.0,3.019460540806193,45569,Ridgeway Rd,1.0
117794987,,117746045,fill,5.748654131050538e-08,0.0235917282634261,44394,Albion St W,1.0
117794996,,770990573,fill,1.2310737264842642e-07,0.9945908147916498,43606,E 3600 S,1.0
117795678,,117801204,fill,1.1084303775432057e-07,2.748555540065979,43806,E 1300 S,1.0
117796204,,117535645,fill,1.75553573857808e-06,8.338094879798291,40687,Warm Springs Rd,1.0
117798436,,383846717,fill,1.746627146501583e-07,0.0568668179805058,43187,Falls Ave W,1.0
117799063,,119680381,fill,0.0,0.3073282848687881,44097,E 1010 S,1.0
117799090,,117946236,fill,5.230365641274595e-08,0.2563015708259968,45753,E 5th St,1.047
117799507,,117950674,fill,0.0045601581954259,0.2067050398950698,40447,N 2700 E,1.0
117800453,,117766402,fill,0.0,0.005090386974075,44907,S Worthington Ave,1.0
117801204,,118039916,fill,0.0,0.1052897273545454,43806,E 1300 S,1.0
117806283,,1187594590,fill,0.0,10.14632797118503,43365,S Frontage Rd,1.0
117806457,,428966481,fill,1.21161451854349e-08,1.3127673212408126,45569,Ridgeway Rd,1.0
117806521,,384129569,fill,7.566995918750763e-09,2.600525065459408,42697,E 990 S,1.0
117806843,,448696987,fill,0.0599473775631867,2.548983230802662,43472,N 2700 E,1.0
117807610,,117982715,fill,0.0,3.2315984267463023,43239,E 1010 S,1.0
117809474,,117894306,fill,0.3271375352574389,1.4757474767618817,45992,Nevada St E,1.0
117811375,,117856140,fill,0.0,0.6350545131840306,46051,E St,1.0
117813725,,429005027,fill,0.0100279846708427,0.7951066201732147,46117,Crossroads Point Blvd,1.616
117813993,,117870363,fill,0.0,0.321912835517395,42583,S 100 W,1.0
117814644,,117806457,fill,0.0,3.11272183767278,45569,Ridgeway Rd,1.0
117816087,,117988784,fill,2.1320486507989418e-07,0.9557259894517358,43087,E 3700 N,1.0
117817485,,117747611,fill,1.951243609507767e-06,5.672021198636344,44428,Glen Eagle Dr,1.0
117818106,,119165544,fill,6.894303680703696e-08,0.3462967725870385,46230,Filer Ave E,1.0
117818298,,383860591,fill,0.0,0.4417770949014823,41385,S 1900 E,1.0
117818422,,1187441831,fill,6.835750396404831e-06,0.6759079092578588,44097,E 1010 S,1.0
117819300,,119321502,fill,5.122274160385132e-09,0.1815693815144072,44818,E 4000 N,1.0
117820346,,119680664,fill,5.724268276652243e-07,0.1481279901494758,46298,E 3950 N,1.0
117820361,,383862650,fill,2.88860172392257e-08,0.0860446123447502,42343,N 2600 E,1.0
117821132,,117917724,fill,8.057765361721947e-08,4.283285603840682,44055,W 300 S,1.0
117824081,,448699536,fill,0.0,1.6333624983959965,40177,N 3200 E,1.0
117825155,,117569631,fill,0.0021679336919137,1.770418963069062,41212,Shoshone Falls Rd,1.0
117825496,,117785819,fill,2.7939677238464355e-09,0.1078998579036749,40177,N 3200 E,1.0
117825696,,117936477,fill,0.0004406087684979,0.9019577582775752,42343,N 2600 E,1.0
117829871,,118197229,fill,3.66843594693312e-07,1.2340344400499248,46230,Filer Ave E,1.0
117830417,,383831773,fill,9.313225746154783e-10,0.008625357415525,44445,S 500 W,1.0
117831438,,117926318,fill,0.0,0.0362117096250926,46637,Eldridge Ave,1.0
117832175,,448691012,fill,6.523414387424431e-09,1.6407160899945836,40447,N 2700 E,1.0
117834860,,118006732,fill,5.1140258436936847e-08,0.0037294904477676,45753,E 5th St,1.047
117835150,,117923836,fill,0.0,0.3104418527060204,46742,Osterloh Ave,1.0
117835160,,117855123,fill,0.0,0.1802890041255977,46743,E 100 S,1.0
117836077,,119200854,fill,9.189417290212153e-08,0.4488427084422142,44937,E 3800 N,1.0
117836083,,117875174,fill,9.313225746154783e-10,0.1046390705292026,42150,S Adams St,1.0
117836087,,484391748,fill,0.0,0.6073477113184822,42583,S 100 W,1.0
117836452,,117774984,fill,1.4004763215780258e-07,0.3489596975302902,42003,E 4000 N,1.0
117836529,,1030214516,fill,0.0,0.2113900691307435,43187,Falls Ave W,1.0
117838002,,117840823,fill,1.1178295951483588e-08,0.2268337422501076,45140,Washington St N,1.053
117839509,,117785810,fill,0.0,0.1434787709907539,42143,11th Ave N,1.0
117839522,,117772599,fill,2.7939677238464355e-09,0.0974101903873361,44553,Jefferson St,1.0
117839618,,117839522,fill,9.313225746154783e-10,0.3307770711754187,44553,Jefferson St,1.0
117840318,,117764438,fill,0.0,0.1762545435885272,40311,N Birch St,1.0
117840761,,117722302,fill,0.0,1.5934103280618783,42007,N 3600 E,1.0
117840823,,1187500890,fill,0.0,5.229762840261429,45140,Washington St N,1.053
117841275,,117509454,fill,0.0399656182254083,1.1607936223287538,40311,N Birch St,1.0
117843358,,1187585893,fill,4.688333301757384e-06,0.1965702642598898,45750,E 990 S,1.0
117845225,,1187578707,fill,0.0,0.1254401764118711,47053,N Yale Rd,1.0
117845697,,117796204,fill,0.0,2.3734221178283974,40687,Warm Springs Rd,1.0
117845839,,383860612,fill,1.0811022797190905e-07,0.2792852419742075,41748,S 100 W,1.0
117846003,,119903123,fill,3.0384398996829987e-08,0.1076242828590352,44820,E 3700 N,1.0
117846224,,117960622,fill,3.254257006636227e-07,0.8682423678945952,44579,E 3300 N,1.0
117848042,,117748150,fill,0.0499739394278754,0.5690632832534277,44445,S 500 W,1.0
117848763,,117813725,fill,2.0954757928848267e-09,0.0798645719331716,46117,Crossroads Point Blvd,1.616
117850096,,118122931,fill,1.866279582246369e-09,1.1541928682075593,41385,S 1900 E,1.0
117851448,,383811917,fill,1.2572854757308962e-08,0.3808588941307675,43075,E 4300 N,1.0
117851458,,117799090,fill,4.9136092720111e-08,0.0266544990777219,45753,E 5th St,1.047
117852536,,117897666,fill,6.569992312939122e-09,5.032677833693185,42007,N 3600 E,1.0
117853611,,117757365,fill,0.0002294737794957,0.2998500890235505,44579,E 3300 N,1.0
117854608,,117691803,fill,0.0,0.0581376242963074,40291,S F St,1.0
117855964,,117576245,fill,1.493724717635686e-07,0.7508221547402343,41306,Filer Ave E,1.0
117856125,,484414724,fill,3.4704614604619904e-06,0.2531074602883905,40687,Warm Springs Rd,1.0
117856190,117684889,117721715,override,5.592783982616064e-09,0.2494914098117817,40658,N 4500 E,1.0
117856539,,117927935,fill,0.0,0.1565337197850453,42343,N 2600 E,1.0
117857665,,117836083,fill,0.0,0.0220010411908901,42150,S Adams St,1.0
117857742,,474860760,fill,2.414741147390048e-07,0.5067324336213801,47415,Highland Ave E,1.0
117857744,,440887900,fill,0.0,0.0004567519597173,40919,8th St,1.0
117858960,,117872969,fill,1.971230431830736e-07,2.122955771776049,40687,Warm Springs Rd,1.0
117863951,,383852441,fill,0.0,0.3796261002655683,42583,S 100 W,1.0
117865416,,119824983,fill,0.0,29.17359701244095,47601,Elm St,1.0
117865654,,117869259,fill,0.0,0.5433826509505479,43718,Fairway Rd,1.0
117865670,,117857744,fill,0.0,0.0004639876393355,40919,8th St,1.0
117867996,,117766512,fill,0.0,0.0250137564049452,42150,S Adams St,1.0
117869259,,119593138,fill,0.0031982570175076,3.6450905222162646,43718,Fairway Rd,1.0
117869311,,117923764,fill,0.0,0.9991513051673736,41236,Federation Rd,1.053
117870363,,117792763,fill,7.454217687985916e-09,0.9407920475002812,42583,S 100 W,1.0
117870760,,117927786,fill,4.306492006367801e-06,0.2569645480990061,40687,Warm Springs Rd,1.0
117870816,,118048035,fill,4.5065963453886164e-08,1.5031610029622584,41247,Rock Creek Rd,1.0
117871411,,117625090,fill,9.31977180746637e-09,0.4216171352269953,42054,S 2950 E,1.0
117871423,,117753593,fill,7.120662193763287e-06,0.2003155850103724,44452,W Sun Valley Rd,1.0
117872627,,117813993,fill,0.0,2.261748058725516,42583,S 100 W,1.0
117872969,,117856125,fill,7.096587975636112e-07,1.541338251416164,40687,Warm Springs Rd,1.0
117873827,,118005287,fill,1.112315072549145e-05,0.126458044473793,42143,11th Ave N,1.0
117874656,,117927133,fill,2.7024407179182225e-08,1.1523126183918748,43223,E 1010 S,1.0
117875160,,384124737,fill,0.0,1.273653058834384,47853,400 Rd S,1.138
117875172,,117825155,fill,6.373310936325261e-08,3.515097629453095,41212,Shoshone Falls Rd,1.0
117875174,,117867996,fill,9.313225746154783e-10,1.0731433386944502,42150,S Adams St,1.0
117875461,,474896518,fill,8.031522153384781,84.07323663539708,43909,S 1800 E,1.0
117875563,,117972278,fill,1.8697228505546545e-07,0.0832583779043147,41306,Filer Ave E,1.0
117875602,,1058095984,fill,3.009083862989649e-07,0.4557976598181881,40832,E 3800 N,1.0
117875853,,117900735,fill,2.796391991308032e-09,3.9297115175797614,44901,S 2300 E,1.0
117878720,117625272,119024719,override,0.0220899321147487,51.92324557334945,47959,Elkhorn Rd,1.0
117878836,,117712362,fill,0.0,1.3600843690616389,43718,Fairway Rd,1.0
117881693,,117993067,fill,1.0788682044984466e-05,0.229554161611162,42143,11th Ave N,1.0
117881703,,118020860,fill,0.0,0.6288227526124501,48042,Juniper St N,1.182
117881705,,770993154,fill,1.7013382975174846e-06,0.36829537776444,43187,Falls Ave W,1.0
117885450,,117998105,fill,4.8160640154854624e-08,1.1087448406272244,43524,7th St,1.0
117887379,,117873827,fill,9.492602888711949e-06,0.0287866783057779,42143,11th Ave N,1.0
117888125,,117598274,fill,9.316135674595162e-09,0.0039943822874022,41615,S 950 E,1.0
117888240,,117739610,fill,6.179409610730854e-07,1.797636151731126,43806,E 1300 S,1.0
117888344,,117953284,fill,0.2887333003673611,0.8137945835004246,40274,N 2800 E,1.0
117888437,,119626793,fill,2.293115901247622e-09,2.660949487423011,42697,E 990 S,1.0
117892823,,117900692,fill,0.0,0.0039742249016967,48363,S Birch St,1.0
117892932,,118024525,fill,5.111481143252634e-08,0.1302550785151197,48367,Shoup Ave,1.0
117892961,,119967564,fill,9.198696453875677e-08,0.4485348576264414,40832,E 3800 N,1.0
117894304,,117774744,fill,5.687933968232003e-08,0.061900651536888,45140,Washington St N,1.053
117894306,,117881731,fill,0.0400375191906221,0.5761442871882991,45992,Nevada St E,1.0
117896249,,117767186,fill,1.818412171357874e-07,0.3956788267755655,44937,E 3800 N,1.0
117896386,,117795678,fill,4.599348226937838e-08,7.385577959277725,43806,E 1300 S,1.0
117897527,,484389071,fill,0.0,0.0964401272155726,46743,E 100 S,1.0
117897665,,118079218,fill,0.0,1.2907511603204114,42007,N 3600 E,1.0
117900692,,117951926,fill,0.0,0.0120393248212451,48363,S Birch St,1.0
117900735,,474859878,fill,1.1641532182693479e-10,2.120899389978746,44901,S 2300 E,1.0
117902762,,118014197,fill,0.0,8.034035088682003,41704,Old Dollar Rd,1.0
117905223,,383866870,fill,3.7734833487329513e-06,12.483933917687494,40687,Warm Springs Rd,1.0
117906953,,383811551,fill,1.2951734820722109e-06,0.1831978037784551,41212,Shoshone Falls Rd,1.0
117907658,,117948118,fill,0.0,0.0008783530134905,44316,F St,1.0
117913245,,117681765,fill,8.81763982144564e-06,0.5187194841009273,41436,Niagra Springs Grade Rd,1.0
117914243,,770990572,fill,1.670663705833934e-07,2.3053499844980365,48927,E 3600 S,1.0
117914321,,474860754,fill,1.1178295951483588e-08,1.200850612175742,42007,N 3600 E,1.0
117916467,,117816087,fill,3.2596290111541752e-09,0.7655135965729585,43087,E 3700 N,1.0
117916546,,771001263,fill,1.2572854757308962e-08,0.2332549988379924,48977,E 5th St N,1.138
117917395,,117688005,fill,1.658226643972922e-07,0.535307743067392,43263,Arlen Dr,1.0
117917396,,117857665,fill,9.313225746154783e-10,0.0558011750437117,42150,S Adams St,1.0
117917724,,119281604,fill,1.7265396996158348e-07,2.6624751456149056,44055,W 300 S,1.0
117918223,,117846003,fill,1.256259416508416e-07,4.137845579686029,44820,E 3700 N,1.0
117919046,,117751470,fill,1.862645149230957e-09,1.4419103921336216,44523,N 3100 E,1.0
117919399,,119344359,fill,0.0,0.4073275253140309,46298,E 3950 N,1.0
117923836,,474896369,fill,5.2386894822120675e-09,0.0010516896559806,46742,Osterloh Ave,1.0
117923944,,117998772,fill,0.0,1.1025105822274952,40274,N 2800 E,1.0
117926260,,117817601,fill,0.0,0.0227754050657438,40291,S F St,1.0
117926318,,474896364,fill,2.6131731498414626e-07,0.1355867095730332,46637,Eldridge Ave,1.0
117927065,,384163506,fill,1.952482183642967e-06,0.2010152165750582,46637,Eldridge Ave,1.0
117927784,,117541512,fill,4.081531144619685e-07,21.00995920749429,40779,Saddle Rd,1.0
117927786,,117777054,fill,1.562233141635426e-06,0.0761773162093106,40687,Warm Springs Rd,1.0
117928324,,118079212,fill,0.0718168623994896,2.740918578792161,43159,N 3400 E,1.0
117928425,,117916436,fill,0.0,10.017836601203784,42322,S Rail St E,1.0
117929338,,1187355677,fill,0.0,0.340870708061999,45480,S 3150 E,1.0
117931162,,117949587,fill,1.7719620457329272e-08,0.5179639168564449,48728,W 400 S,1.0
117931224,,474876100,fill,0.0,9.806687112214776,49412,Bridgeview Blvd,1.0
117931433,,117852537,fill,9.313225746154783e-10,0.6195330104859806,42007,N 3600 E,1.0
117932018,,117819300,fill,2.3125369652796363e-08,0.5534938461578349,44818,E 4000 N,1.0
117932021,,440889686,fill,0.0,2.967141539858289,43515,Filer Ave W,1.0
117932057,,118035271,fill,2.84003594259292e-07,0.4574965317931685,40919,8th St,1.0
117932486,,119517361,fill,8.62668431219176e-06,0.5037613537525374,43364,Scott Ave,1.0
117933693,,117848763,fill,1.1467287395777104e-07,0.5872146409068364,46117,Crossroads Point Blvd,1.616
117934262,,119053309,fill,3.0384398996829987e-08,0.1076242828590352,43087,E 3700 N,1.0
117934621,,117659023,fill,1.866279582246369e-09,1.236386599207691,41748,S 100 W,1.0
117936477,,383811224,fill,0.0,1.35099702353034,42343,N 2600 E,1.0
117936716,,474871259,fill,0.0044757030289257,0.4585714505573435,41385,S 1900 E,1.0
117937360,,119087871,fill,2.1037379276149943e-08,0.9094440670111794,49568,7th St,1.0
117941827,,1187586149,fill,7.953168981223181e-08,0.720379404462733,42319,E 1010 S,1.0
117942364,,117907658,fill,0.0,0.0008845528479355,44316,F St,1.0
