# ITD District 1 NextXDSegI repair table - derived by corridors.repair_links
# district: 1
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 5007
# n_null_next: 1706
# n_fill: 1124
# n_override: 18
# ambiguous_fill: 45
# ambiguous_override: 0
# skipped_off_subset: 38
# crs: EPSG:32611
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
124052319,,124338171,fill,4.0706158797548484e-07,0.24121188984284458,301228,Silver Birch Ln,1.0
124054036,,124309591,fill,1.1629890650510788e-07,0.5600841766415101,299404,W Wyoming Ave,1.0
124054050,,124789789,fill,0.0,0.4224629454454032,297334,W Lake St,1.0
124054062,386068788,429023539,override,1.2376350433374074e-08,22.663929646190297,298531,W Riverview Dr,1.027
124054345,,124736848,fill,0.0,1.1130962802283193,301095,N Lincoln Way,1.0
124054435,,124300991,fill,0.07141736628193512,20.694744037007126,301309,N Silkwood Dr,1.0
124054446,,475095137,fill,8.003028431117167e-08,1.02572094932043,301311,W Riverbend Ave,1.0
124057974,,124290811,fill,0.0,0.15391137956686407,300911,W Neider Ave,1.944
124060674,,124314157,fill,2.700054128779505e-07,4.159637421999321,299407,W Palmwood Ln,1.0
124060715,,385686839,fill,3.841705620288849e-09,0.03794714807156652,301578,E Prairie Ave,1.283
124060755,,440951799,fill,0.0,0.17764957740234877,301579,N 15th St,1.0
124060791,,124127927,fill,0.0,4.46539311646373,296043,W Greenwich Rd,1.205
124060822,,124107905,fill,1.9208528101444244e-09,0.09990898635351186,295954,E Coeur Dalene Ave,1.0
124060824,,123967129,fill,2.1012965589761734e-08,0.9016240869727312,295954,E Coeur Dalene Ave,1.0
124063645,,124270051,fill,3.7219615613213623e-07,2.2254577694035333,298889,E Shadduck Ln,1.02
124063717,,124373157,fill,3.7219615613213623e-07,2.2254577694035333,298523,E Shadduck Ln,1.039
124064472,,124424843,fill,2.671731635928154e-08,0.023653838993794807,301761,W Harrison Ave,1.083
124066654,,124467169,fill,2.7939677238464355e-09,1.6293549808449939,301856,N Boyer Ave,1.0
124069369,,124769602,fill,1.2201747511144026e-07,0.0004605303868743249,299404,W Wyoming Ave,1.0
124072305,,124022794,fill,3.725290298461914e-09,1.5784476773851566,299632,N 16th St,1.0
124072630,,124651821,fill,2.1012965589761734e-08,0.6204826589751633,300355,W Wyoming Ave,1.0
124076206,,124443283,fill,0.0,1.0478598409094957,298527,E Poleline Ave,1.1485
124077326,,461381098,fill,0.004570377486595544,0.2118638889386375,302284,Larch St,1.037
124083761,,1626496587,fill,0.00012816323570298668,5.223120194331557,302555,S Pleasant View Rd,1.173
124083806,,124651839,fill,7.652481286574525e-09,9.748853651987247,298092,Markwell Ave,1.0
124089307,,124789791,fill,0.0,0.5981680825327373,302791,Elm Ave,1.22
124097219,,124300973,fill,3.7834979593753815e-09,4.920156660973021,298531,W Riverview Dr,1.077
124097378,,1626483105,fill,2.7939677238464355e-09,0.45731010880467693,296615,N Greensferry Rd,1.131
124099891,,124429397,fill,2.229460175133837e-07,11.481377965684146,302083,W Milwaukee Dr,1.0
124101441,,124553627,fill,0.0,1.0419680191598673,303338,S Boyer Ave,1.065
124105653,,1626494509,fill,0.0,1.1369817788196883,297987,E Poleline Ave,1.275
124107787,,124717835,fill,2.1012965589761734e-08,0.16454829887246092,297341,E Lunceford Ave,1.0
124107798,,124750504,fill,1.862645149230957e-09,0.2908082982366125,295892,N 16th St,1.022
124107809,,123915185,fill,0.0,0.18682415615924697,295892,N 16th St,1.022
124107849,,385686836,fill,0.0,0.24706586062634983,303556,N Ramsey Rd,1.05
124107878,,123981918,fill,3.818422555923462e-08,1.044779887379491,297987,E Poleline Ave,1.0
124107905,,124121372,fill,2.293381839990616e-08,0.1899096100028146,295954,E Coeur Dalene Ave,1.0
124107909,,124145590,fill,0.0,0.013871186115437695,300178,S 11th St,1.018
124107957,,124679297,fill,7.6973067786783e-08,0.12779288424798096,296087,College Ave,1.0
124111689,,124759886,fill,9.85784385366371e-07,0.16122005292848485,297988,N 1st St,1.0
124111852,,124408867,fill,0.5299641535078444,26.429815471668235,303742,S Breezy Way,1.0
124111900,,124107787,fill,1.202714517140051e-07,0.013526754518267126,297341,E Lunceford Ave,1.0
124118197,,124467164,fill,4.343290126660531e-08,1.1558734431641255,304024,Cedar St,1.0
124121304,,124774957,fill,6.983272444997844e-07,0.03377480397915633,298524,E Hanley Ave,1.0
124121372,,123988486,fill,1.4709075912833214e-07,0.376568153844687,295954,E Coeur Dalene Ave,1.0
124121396,,124107957,fill,2.9711892831679014e-07,3.8300467084642946,296087,College Ave,1.0
124122512,,124715475,fill,1.664542487016439e-07,1.6198298532758884,298092,Markwell Ave,1.0
124125982,,475090256,fill,0.0,5.758445790454914,300130,W Hayden Ave,1.0
124127780,,771093283,fill,0.0023420519597788115,0.8926125343055844,296085,N 3rd Ave,1.044
124127848,,1236899163,fill,0.0,1.2474366516427438,296446,Pine St,1.0
124127937,,123998432,fill,4.7730281949043274e-08,0.6654021972999828,295954,E Coeur Dalene Ave,1.0
124127939,,124797457,fill,0.0,1.6583696330789905,304415,S 16th St,1.022
124127965,,124151118,fill,1.525040715932846e-08,0.08819346576586895,295954,E Coeur Dalene Ave,1.0
124127971,,124127965,fill,0.0,0.2231460253282478,295954,E Coeur Dalene Ave,1.0
124131291,,771097795,fill,0.0,0.7557213754620307,304547,S Division Ave,1.041
124131327,,124131291,fill,0.0,1.4355405001285249,304547,S Division Ave,1.041
124131348,,124797397,fill,0.18990977100995876,4.425689134271778,301311,W Riverbend Ave,1.0
124131523,,124131348,fill,3.7869364298302295,0.6175852642833206,301311,W Riverbend Ave,1.0
124134814,,124338691,fill,0.0,20.680854252478696,298247,N Silkwood Dr,1.0
124134819,,1626497029,fill,0.0,27.48351119466645,300698,E Weatherby Ave,1.0
124140264,,124764635,fill,2.7773846857395286e-07,5.773007640084671,304917,E Royal Dr,1.346
124140271,,124559368,fill,4.1055850491030495e-07,0.018689088241217178,298535,E Royal Dr,1.27
124140408,,124471098,fill,0.0,0.06810596522177548,304921,E Sherman Dr,1.142
124144182,,124512090,fill,2.7939677238464355e-09,2.4914687095933914,301856,N Boyer Ave,1.0
124144867,,124775079,fill,3.660524253343208e-07,0.21276990597027634,299404,W Wyoming Ave,1.0
124145461,,484507890,fill,0.0,1.9068603990981217,296615,N Greensferry Rd,1.131
124145534,,124013688,fill,0.0,0.36628442020048624,298532,W Honeysuckle Ave,1.0
124145577,,124107798,fill,0.0,0.2641354687301316,295892,N 16th St,1.022
